"poor_or_fair_health","poor_physical_health_days","poor_mental_health_days","hiv_prevalence","frequent_mental_distress","premature_death","mental_health_providers","GEOID"
0.217,4.20089295847161,5.41672234058521,654.9,0.17,13611.1018846919,0.00436597110754414,"28035"
0.248,4.45518345753199,5.41936494695388,185.8,0.191,13143.9245032385,0.00013027618551328,"28037"
0.22,4.45860820328035,5.39527326344098,146.6,0.182,13727.6916978265,0.00044422906065745,"28039"
0.223,4.29542830579232,5.19331186870179,641.9,0.177,9853.56606356028,0.00022010271460014,"28041"
0.275,4.52572239448685,5.42630725916753,448.5,0.19,16291.288673689,0.00056166627662064,"28043"
0.218,3.88711570964206,5.07394364012858,209.2,0.188,11582.8021992433,0.00028227119748127,"28045"
0.212,4.49766473054871,5.70774486560545,397.9,0.18,11924.7434091639,0.00240214712792986,"28047"
0.271,3.9495306673447,5.24829090906592,1230.6,0.189,16086.3160758636,0.00382613537872902,"28049"
0.34,5.0039330509538,5.55481959785049,513.7,0.198,22286.3460803183,0.00036372453928225,"28051"
0.362,5.5625725306726,5.76281822951879,423.1,0.209,21431.2563892386,NA,"28053"
0.301,4.85438449266832,5.33007020869665,NA,0.184,7591.64482479548,NA,"28055"
0.216,4.0873535964833,5.30252670288205,186.2,0.182,10759.0722224104,0.00020974914002852,"28057"
0.194,4.04594138887993,5.13021911504307,246.3,0.17,11606.6543703577,0.0017223777146548,"28059"
0.246,4.22710157517924,5.12686946595359,433.7,0.179,16604.6176266084,0.00018415075808728,"28061"
0.306,5.00482241823422,5.35912429804034,351.8,0.189,16286.7006490407,0.00041637751561415,"28063"
0.26,4.57589305242138,5.37428064436991,335.7,0.184,17891.6080263794,0.00098796479252739,"28065"
0.208,4.39566315484356,5.19343397925864,326.2,0.17,13749.0813887345,0.00127352271365216,"28067"
0.242,4.36710257043035,5.27508698319664,222.8,0.178,10438.2175506817,NA,"28069"
0.191,3.71429801812968,5.16496329361423,220.1,0.169,8272.65338932307,0.00668026158497996,"28071"
0.193,3.5783391264416,4.80744301487515,89.2,0.172,8656.56836694138,0.00041314094226737,"28073"
0.248,4.45147438466203,5.52979785608859,489.8,0.185,14388.5267494538,0.00328764842969704,"28075"
0.274,4.70479058565412,5.6491994932117,397.6,0.203,14241.5954470381,8.46596681341009e-05,"28077"
0.274,4.40225087163587,5.40012262675222,333,0.186,14204.0136892851,9.43574259294206e-05,"28079"
0.217,3.76881372561343,5.08051513072342,350.6,0.179,12356.529547015,0.00728738100696162,"28081"
0.345,5.00535191084463,5.50881472434329,521.8,0.212,21369.1920344411,0.00508037885110861,"28083"
0.233,4.28706040598913,5.53617555555548,215.1,0.192,13025.4106557193,0.00123057550868557,"28085"
0.213,4.12875817448318,4.98384145381938,321.2,0.173,13169.5429466025,0.00256233877901978,"28087"
0.164,3.15730278963422,4.19245917821386,300.3,0.151,8220.10391475422,0.0021126824692887,"28089"
0.263,4.69614096997978,5.68740353676371,340.1,0.2,17139.6091955403,0.00057428829272294,"28091"
0.262,4.34659255326066,5.36562333000998,281.4,0.186,16966.8387493986,0.00032616753150481,"28093"
0.244,4.42280207443173,5.6372997230516,200.7,0.186,13062.1875556601,0.0002065932768645,"28095"
0.299,4.99722949044516,5.63673961161494,336.5,0.201,17471.6808920212,0.00020557097337855,"28097"
0.276,5.14432196696414,5.62453046064293,254.1,0.205,20814.8618656339,0.00137964336219087,"28099"
0.263,4.40249555142674,5.29883187957692,280.2,0.195,15916.665418836,0.00028495440729483,"28101"
0.288,4.63020491169776,5.31323152920228,416.4,0.192,13965.0876723689,0.00187691395831275,"28103"
0.229,4.07880292447825,5.23901728394078,181.5,0.186,9966.72389449029,0.00210254234018749,"28105"
0.276,4.82431870380255,5.29497636076803,273.6,0.19,14531.4935455133,0.0009132142096131,"28107"
0.209,4.24996653689259,5.2844282844281,215.2,0.18,14930.0850521024,0.00054864343486186,"28109"
0.268,4.59624483036921,5.76593112614934,279.9,0.199,15413.4919562718,0.00051853772361939,"28111"
0.287,4.82095122984816,5.52508356109634,497.8,0.199,15463.3911894146,0.00465314087008731,"28113"
0.213,4.36537900098852,5.53850615645,101.2,0.177,11380.9271143715,0.00034981714103991,"28115"
0.225,4.35327122994036,5.4642643964147,71.5,0.189,13054.7343614404,0.00132021123379741,"28117"
0.319,5.02859478113864,5.56537990805858,335.7,0.202,18894.2223439165,0.00033698399326032,"28119"
0.191,3.46407916478939,5.00619285559261,292.8,0.167,8368.56746195132,0.00191023175791924,"28121"
0.282,4.78026680394468,5.36474775523047,378.9,0.19,14974.3315046409,0.00032611058772374,"28123"
0.347,5.03493835322225,5.54662559403809,NA,0.208,21606.1214571187,0.00027300027300027,"28125"
0.239,4.37642175617812,5.43407565272621,356.7,0.184,15238.3920779225,0.00120388349514563,"28127"
0.251,4.51120345177756,5.65359793511687,185.9,0.196,13495.0484030145,0.00021140159255866,"28129"
0.228,4.49018362052189,5.51443991937158,214.6,0.19,13552.6095298187,0.00026818279339197,"28131"
0.297,4.55462503424655,5.11819669476209,578.9,0.187,18895.3967036938,0.00035430281080229,"28133"
0.288,4.64149830502999,5.23949506338824,348.3,0.185,13696.4846072979,0.0004852013585638,"28135"
0.227,4.23900194044973,5.12509479985928,163,0.181,14232.921568423,0.00028334632003966,"28137"
0.239,4.61504596977436,5.48745534263515,177.7,0.19,13003.9994024989,0.00129419921423619,"28139"
0.212,4.58149329272813,5.60293024736357,62.8,0.188,14574.1786062862,0.00112,"28141"
0.335,5.04098525421407,5.72401066408203,912.8,0.205,21013.314691199,0.00030940594059405,"28143"
0.211,4.29830857812071,5.08867078590016,150.3,0.169,11353.0107860783,0.00025042034844202,"28145"
0.251,4.35863917408992,5.27401824014159,257.6,0.185,16709.8601487176,7.22752240531946e-05,"28147"
0.224,3.84389254246509,5.21657404991373,455.7,0.176,14893.0070076438,0.00548429289336607,"28149"
0.269,4.68271009824441,5.43545535921208,555.7,0.179,20281.6701310675,0.0016709776363678,"28151"
0.248,4.67224027386165,5.57674184422366,215,0.185,15308.0431938957,0.00055812065553807,"28153"
0.22,4.17703462105162,5.11619761000653,252.4,0.184,16006.2225181886,0.00070119202644495,"28155"
0.294,4.76021807091521,5.2925275957223,356.4,0.186,18458.7705235593,0.00024052916416115,"28157"
0.269,4.59677928956411,5.28985411730273,307.8,0.19,13716.9210169875,0.00181859513525801,"28159"
0.26,4.52906253336169,5.59041436539147,305.1,0.191,16349.1360995285,0.00016109544905356,"28161"
0.304,4.8838755796098,5.2513419264959,510.4,0.189,14590.1317248197,0.00166837295719107,"28163"
0.211,4.93377825551508,6.12490733010378,154.6,0.193,8934.01921691768,0.00281913837601747,"29001"
0.166,4.27448635565026,5.61292587779946,151.8,0.183,6537.7406418606,0.00022219753360737,"29003"
0.193,4.75264007572612,5.79382590113903,NA,0.203,11027.4890098029,0.00057317539166985,"29005"
0.242,5.15879169356285,6.0660810925728,155.6,0.224,10222.632502277,0.0021615563205508,"29007"
0.217,5.10419363629391,6.159677515865,105.3,0.202,10327.9623467696,0.00097948836137358,"29009"
0.236,5.46478527705784,6.04853337717367,61,0.216,9571.6499509047,0.00077200205867215,"29011"
0.192,5.06624314295141,5.98974227228969,117.9,0.201,9360.01119133354,0.00068301769636758,"29013"
0.218,5.08947419454645,6.0129263773332,151.6,0.208,12298.3195713287,0.00075346594333936,"29015"
0.239,5.3317483582428,6.18465816801844,89.6,0.224,11736.7786675338,0.00037893141341417,"29017"
0.15,4.24376977683868,5.73931271559587,162.6,0.167,7519.34344063562,0.00397115798536375,"29019"
0.198,4.78248712058814,5.46148918430824,181.8,0.192,11767.07646536,0.00195580360869617,"29021"
0.226,5.61162170273368,6.51283615766141,127.8,0.206,15691.1732010479,0.00304030783116791,"29023"
0.2,5.0249164177935,5.89777646000006,239.5,0.192,9711.75391286057,0.00022479487467685,"29025"
0.2,4.55768202302461,5.78917616241902,187.8,0.203,8701.79094882628,0.00185940230297056,"29027"
0.185,4.54791269560598,5.38201733541734,64.5,0.191,9230.65543356258,0.0019569021088498,"29029"
0.194,4.36520234976416,5.43757584185976,99.2,0.196,8898.13194866277,0.00287408814682206,"29031"
0.193,4.72840828200935,5.69534778633176,126,0.199,10115.6461842234,0.00047755491881566,"29033"
0.227,5.33345111918488,6.22134721236303,137.4,0.213,13799.8408631024,0.00150375939849624,"29035"
0.148,3.94075488840318,5.33576484052248,88.4,0.177,7908.40865572803,0.00108539010197194,"29037"
0.241,5.34974234601565,6.11928384357191,82.7,0.218,11057.878454804,0.00082781456953642,"29039"
0.166,4.65823408863394,5.41513250429865,96.7,0.178,8992.41577667268,0.00054377379010331,"29041"
0.175,4.28242413218415,5.46078108981134,66.3,0.192,7781.12204992633,0.00112569536279085,"29043"
0.226,5.05259074298581,6.06861861692362,106.5,0.213,6740.79733185326,0.00029691211401425,"29045"
0.157,4.20588990532817,5.43019457024131,191.5,0.174,7072.79725428596,0.0014871750718149,"29047"
0.18,4.53252907520001,5.83572353767406,105.6,0.196,8619.85175526442,0.00032883919763235,"29049"
0.156,4.05664103179129,5.30186998394142,162.3,0.172,8215.56446516138,0.00230555015866848,"29051"
0.19,4.64598774311564,5.61736346222791,296.3,0.196,7518.77158675286,0.00134385042360502,"29053"
0.235,5.20714857696916,6.10477867446184,108.8,0.216,15077.1810653155,0.00039461568816591,"29055"
0.226,5.44392031782077,6.16555547497488,121.2,0.22,11985.824175393,0.0006579813133307,"29057"
0.213,5.27065949185544,6.13644434285967,109.2,0.201,11842.6501443205,0.00034600080733521,"29059"
0.226,5.12283461309701,5.93233004410878,157.6,0.214,9094.65429447843,0.0002381235861412,"29061"
0.191,4.48525318092748,5.40855436681167,NA,0.183,9695.51136802113,NA,"29063"
0.222,5.22059168030993,5.99627435341265,204.7,0.211,14445.9405430436,0.00138580931263858,"29065"
0.214,5.23320625411901,6.20624188627296,128.6,0.198,12385.31848421,0.00093760654619843,"29067"
0.244,5.61775352330746,6.07924584859222,116.2,0.212,16343.0656009564,0.00227297326550492,"29069"
0.168,4.59035201377146,5.64726234977737,77,0.188,10165.0657349455,0.00147294998622079,"29071"
0.172,4.60754455909273,5.61295940689615,71,0.189,13353.2179910151,0.00067608680954634,"29073"
0.205,4.89889339401571,5.64615008012206,98.5,0.207,9052.80048723372,0.00032399157621901,"29075"
0.16,4.51010756484601,6.14955308952481,210.9,0.183,10396.9371196542,0.00441393980689013,"29077"
0.208,4.90361662268009,5.79819774785296,62,0.207,11089.4861639549,0.00267489711934156,"29079"
0.203,5.30066807808175,5.95785368915504,73.1,0.203,7830.56546329256,0.00085742283194512,"29081"
0.191,4.90153706696058,5.94702883134944,84.8,0.196,9883.55300746848,0.00346753129784743,"29083"
0.246,5.55479618650107,6.41026841861238,92.4,0.229,13208.1878641721,0.00081329150691297,"29085"
0.208,4.69307294791431,5.75540934400185,0,0.211,5111.95992673136,0.00047326076668244,"29087"
0.195,4.56794132192116,5.82167628386536,81.1,0.195,9546.64301392011,0.000786782061369,"29089"
0.235,5.66705630998673,6.19983159433679,29.6,0.215,11728.4415342379,0.00252657911194497,"29091"
0.204,5.01706397176681,5.79813926116245,148.6,0.198,16912.5627075369,0.00127551020408163,"29093"
0.176,4.42408822955366,5.96266422402262,442.2,0.177,11090.2727635614,0.00277319763078528,"29095"
0.196,4.76359192495885,5.96606754338527,149.7,0.197,10590.3047974111,0.00245219438918436,"29097"
0.176,4.27951989673082,5.65088872054831,91.3,0.19,9680.38577920234,0.00100539577031317,"29099"
0.175,4.53055457571448,5.64591908868153,113.8,0.187,8477.94046676689,0.00188365650969529,"29101"
0.246,5.31979083844472,6.05995157909067,NA,0.223,10172.7063865583,0.00052521008403361,"29103"
0.218,5.02010436512658,5.75569951479329,56.7,0.213,12371.2401213801,0.00154982979547782,"29105"
0.19,4.4720673209617,5.57878753847814,50.4,0.196,9689.91142398858,0.00149312856141634,"29107"
0.194,5.22109133060957,6.17384437805093,59.8,0.2,10632.4098247335,0.00127867226846899,"29109"
0.227,5.14570548949971,5.94765697792323,NA,0.213,9060.61762639275,3e-04,"29111"
0.173,4.5122494619729,5.51133891378769,86.6,0.192,9036.20240698736,0.00107167213327704,"29113"
0.221,4.87136650754073,5.8456978812323,50.5,0.212,8940.33051761625,0.00033775225871823,"29115"
0.178,4.95995824328491,5.8246355348731,73.8,0.194,8155.29572716753,0.00074550999661131,"29117"
0.254,5.73867471844011,6.04441931852048,103.1,0.214,12425.0988210438,0.00017106444853098,"29119"
0.188,4.46967594872094,5.70448070897254,63.2,0.195,7967.71335663885,0.00059276822762299,"29121"
0.198,4.76678789739566,5.86238918207573,55.7,0.198,11890.9743267594,0.00181789440404679,"29123"
0.22,4.92442581516235,5.75802655449667,165.4,0.213,9587.35169304816,0.00035688793718772,"29125"
0.194,4.79392940102131,5.85426532236005,88.1,0.196,11134.6313109089,0.00308577039063048,"29127"
0.2,4.96495537018009,5.7557102294223,0,0.196,8538.12038700289,0.00057339449541284,"29129"
0.202,4.82516277344057,5.78878626091226,37.8,0.198,9750.22960563937,0.00048175358304227,"29131"
0.288,6.06307723042647,6.71108446292754,416.5,0.229,14665.2463773908,0.00047854522252352,"29133"
0.202,4.72478322267217,5.63283368220724,199.4,0.194,9507.63226372763,0.00032291397571686,"29135"
0.206,5.03002256949414,5.86998982033485,109,0.204,9786.93250718562,0.00022956841138659,"29137"
0.209,4.95279185912031,5.97246250942123,92.5,0.208,10164.7401828189,0.00035041611914148,"29139"
0.219,5.20384525684354,5.90895994830334,38.3,0.207,11279.4583500454,0.00042097385284625,"29141"
0.24,5.45105902776597,6.15277893740303,122.2,0.218,15902.093400715,0.00031181789834736,"29143"
0.174,4.9360844323589,5.88826819828442,57.8,0.19,10427.6426419489,0.00037045768362913,"29145"
0.199,4.50639968768556,5.52911537296974,32.9,0.202,5075.52208853774,0.00118147448015123,"29147"
0.239,5.55529730664622,6.17058192130268,109.2,0.223,13165.0972008023,0.00023172285946008,"29149"
0.165,4.2413880965354,5.57713154211871,NA,0.188,6221.88448646479,7.4744001793856e-05,"29151"
0.275,5.68552037819697,6.19365241116911,64.2,0.237,10704.8411328497,0.00011386927806877,"29153"
0.269,5.91396855384586,6.48384464241067,165.9,0.221,22325.9657170186,0.00183775269099501,"29155"
0.186,4.73689599493739,5.70114166738217,NA,0.182,8591.91728945088,0.00100412218581545,"29157"
0.196,5.03943844522113,5.76366493206442,87,0.195,10078.528399,0.0012040381587478,"29159"
0.202,4.79105210762157,5.56828039857711,46.5,0.197,12368.5849266702,0.00344927342724258,"29161"
0.214,4.81985229536682,5.88031292602111,148.2,0.197,8950.90217623764,0.00073194076910083,"29163"
0.148,3.75971837972606,5.02790672779266,156.1,0.17,6419.63459258592,0.00133555619007267,"29165"
0.23,4.89575985818659,5.71856978205022,95,0.213,10394.662757765,0.00215335642730081,"29167"
0.176,4.60997160605334,5.62859605759309,61.9,0.182,10132.7936704893,0.00232272929983648,"29169"
0.167,4.50536191433602,5.50822606584189,NA,0.192,11661.2976276439,0.00063667232597623,"29171"
0.183,4.59561508183575,5.68379158496307,NA,0.192,10268.5730553505,0.0005790946819805,"29173"
0.208,5.1610229241964,6.17655150912912,119.9,0.199,10097.153257339,0.00117124394184168,"29175"
0.188,4.98103931904321,5.91158166953267,25.7,0.196,11052.2314714528,0.0004346314325452,"29177"
0.238,5.2628471525267,5.98090385714479,NA,0.223,11359.4526825521,0.00164284540824708,"29179"
0.25,5.47964695992047,6.16200253950768,NA,0.232,17869.4900503501,0.00084769708957332,"29181"
0.142,3.8214790279355,5.48403063716518,96.3,0.176,6249.5154175388,0.00197570131298768,"29183"
0.221,5.22131956544542,5.87128965493893,85.7,0.214,10752.8646992117,0.00021331058020477,"29185"
0.195,4.5756867526001,5.86495132858072,170.5,0.193,8845.21984829986,0.00112976113621691,"29186"
0.201,5.01902194130516,5.93681507904616,120.6,0.195,12666.9795167768,0.00290194104321819,"29187"
0.171,3.98741603074846,5.26836537599263,341.8,0.171,9306.57802093137,0.00339856014970111,"29189"
0.188,4.75515065665634,5.78844936985698,51,0.188,9576.14656966628,0.00150285542530809,"29195"
0.172,4.57340370754848,5.72737144625014,NA,0.19,11698.5056183967,NA,"29197"
0.215,4.83894066092586,5.85718444229078,NA,0.21,7754.27078311704,0.00042616663115278,"29199"
0.209,5.08082707196905,5.70990845252011,79.5,0.202,12349.74463318,0.00190274841437632,"29201"
0.244,5.10356789461063,6.2434049536399,NA,0.221,13466.1532798737,0.00014072614691809,"29203"
0.216,5.21759208659391,5.96623691616028,0,0.205,8507.01266330155,NA,"29205"
0.225,5.39300128350215,6.06528163423641,37.4,0.215,10921.5020661241,0.00063204466448962,"29207"
0.187,4.90488254197932,6.01214353631287,80.6,0.198,11533.1569257504,0.0004120704957525,"29209"
0.238,5.05168007804656,5.84398136938176,122.3,0.207,11132.4629621202,NA,"29211"
0.209,4.86847843459949,5.83574398468602,100.5,0.197,11525.1037492396,0.00086899462642098,"29213"
0.217,5.41605492035902,5.90735596596239,51.1,0.203,13044.0164454202,0.00032016648657301,"29215"
0.212,5.10937244984945,5.89691627816395,146.2,0.213,12579.6730078891,0.00418474100535851,"29217"
0.185,4.48973592723585,5.72363375736108,47.9,0.197,9824.91911834853,0.00052029136316337,"29219"
0.23,5.4715751451413,6.36773563015326,136.6,0.211,15931.1177337177,0.00085099140498681,"29221"
0.213,5.84191514202752,6.5442684228292,64.5,0.203,13952.9494351199,0.00109950522264981,"29223"
0.19,4.84279485906491,5.66998698070058,86.4,0.186,9242.60374443843,0.00072983515792122,"29225"
0.192,5.00282031069858,6.03676667278725,0,0.196,10673.2994634516,NA,"29227"
0.217,5.63881794902427,6.35968843408634,57.6,0.207,12150.226352128,0.00112842557764643,"29229"
0.208,4.58168581927724,6.08887845236273,1054.2,0.185,15768.4082171133,0.00464014182946371,"29510"
0.156,3.98780665429757,5.2593085209712,418.5,0.177,5100.72587697928,0.00209995800083998,"30001"
0.253,5.63874310614933,6.00717895411554,50.1,0.209,25708.7314370244,0.00108049702863317,"30003"
0.217,5.07006593704826,6.20519705427747,90.3,0.199,18542.1948587666,0.00229226361031519,"30005"
0.169,3.91430232286726,5.35826801080543,104.6,0.18,6144.74993647516,0.00082327113062568,"30007"
0.146,3.69593706679965,5.02935517994174,131.8,0.168,7237.85118311563,0.00110629667189085,"30009"
0.161,4.2044340327338,5.60225548855703,NA,0.183,8629.08267994214,NA,"30011"
0.158,4.33750224553821,5.63520738902461,75.5,0.179,9758.41739679544,0.00362083042444179,"30013"
0.179,4.58808140877483,6.00745733234434,NA,0.187,10966.862266091,0.00084516565246788,"30015"
0.156,3.94142017672895,5.35717377206309,96.2,0.177,9362.53122175054,0.00352467270896274,"30017"
0.157,4.09041339775,5.52795241613969,NA,0.176,6489.26854429201,0.00059311981020166,"30019"
0.163,3.7156845104029,5.17189219763086,93.2,0.18,9908.90688210894,0.00235849056603774,"30021"
0.166,4.5918157170007,6.16053141507589,137.8,0.175,11358.1570422469,0.00579496364977347,"30023"
0.148,3.84979484425877,4.96242981601618,0,0.172,7848.95404246625,NA,"30025"
0.151,3.97995124976438,5.20779125391621,70.4,0.168,8197.54117795783,0.00275458379960403,"30027"
0.166,3.99620382113692,5.26062641934638,52.6,0.181,7948.42416056094,0.00343924613200066,"30029"
0.127,3.43407679253637,5.0586860871836,66.3,0.154,4276.04318844037,0.00395231149104007,"30031"
0.17,4.02065889952899,5.46314898384049,0,0.187,NA,0.00082712985938792,"30033"
0.315,5.91855156633264,7.39415120711962,NA,0.252,21840.168068225,0.00210373594486761,"30035"
0.204,4.2078089520397,5.59750375244525,NA,0.196,11220.0965339487,0,"30037"
0.171,4.23052846762061,5.45856704177272,NA,0.176,10207.5377715785,NA,"30039"
0.189,4.69032439159317,5.81842622857885,NA,0.188,12044.2341022137,0.00383212806724767,"30041"
0.138,3.4417074139721,4.86465158789901,72,0.167,7802.41933874677,0.00104250200481155,"30043"
0.152,3.98086372417316,4.97639188830646,NA,0.175,8360.38715786222,NA,"30045"
0.192,4.5840422892767,5.91335083790709,82.2,0.197,11702.5489849662,0.00265351356413698,"30047"
0.12,3.66256561024623,5.218949477424,55.6,0.146,6948.05915722751,0.00526148179942678,"30049"
0.25,5.0574439252013,5.96591933859459,0,0.224,NA,NA,"30051"
0.204,4.48408430195248,5.49407035527543,31.7,0.2,9743.02057726222,0.00263093788063337,"30053"
0.135,3.55804597788064,5.02776953408275,NA,0.175,NA,NA,"30055"
0.139,3.55449148156955,4.6889105536949,72.6,0.169,5981.76944328828,0.00078501738252775,"30057"
0.139,3.90391074727955,5.29314915137875,NA,0.168,8512.55964250421,0.0010183299389002,"30059"
0.167,4.04293671358752,5.40787341417026,NA,0.184,9859.94502269189,0.00288065843621399,"30061"
0.139,3.94218754162642,5.50083385934779,126.3,0.176,6796.2140164585,0.00571390327357299,"30063"
0.176,4.35499961454228,5.64712623689981,NA,0.184,9830.60575568914,0.00040849673202614,"30065"
0.138,3.57251895838152,5.34680354170533,82.8,0.168,8307.49007977561,0.00326217592857552,"30067"
0.152,3.90306518531637,5.21815679745731,0,0.17,NA,0,"30069"
0.156,4.02758145629117,5.36662340750743,0,0.183,10668.2916304257,0.00095419847328244,"30071"
0.176,4.62512683004233,5.69381369963302,NA,0.193,9386.08048462373,0.00183516850183517,"30073"
0.186,4.03195578242853,5.51380838760834,NA,0.199,NA,NA,"30075"
0.19,4.02851445942339,5.17042110226217,94.8,0.18,9728.12772579879,0.00128589798542649,"30077"
0.229,4.90558445081546,5.93404644868201,0,0.204,4336.58088867229,NA,"30079"
0.131,3.72824813076431,4.96236908969314,53.3,0.168,6194.51374928652,0.00228464500968254,"30081"
0.15,3.96005464450778,5.26061354520145,NA,0.167,8320.5857445098,0.0013294336612603,"30083"
0.282,5.55514601928405,6.64729351522702,NA,0.235,32695.459261126,0.00194067091766011,"30085"
0.24,5.16266134066747,6.11115460668748,NA,0.216,24379.8893118979,0.00246184145741014,"30087"
0.171,4.86187369806116,6.11246349130742,58.8,0.19,12206.8166959051,0.0027779921290223,"30089"
0.136,3.93762106190569,5.37515990474786,NA,0.159,8225.89734455579,0.00198468953785086,"30091"
0.155,4.18095057445659,5.98406291917697,77.4,0.177,10493.0814518738,0.00595860043489311,"30093"
0.122,3.66600496459571,5.4255912111046,62.9,0.157,8534.07069847966,0.00055285272003538,"30095"
0.134,3.87108209355864,5.34094079284267,0,0.16,7050.70376639919,0.0016116035455278,"30097"
0.159,4.1336186516921,5.60282517375128,NA,0.18,7921.83125750508,0.00127612059339608,"30099"
0.195,4.38923591937446,5.66280909222033,NA,0.188,10312.5471870047,0.00139692676112552,"30101"
0.149,3.99471167630219,5.19113821050992,0,0.169,NA,0,"30103"
0.159,4.16244561495276,5.45669188254596,NA,0.177,10374.8715931855,0.00132678784662332,"30105"
0.191,4.49345147290939,5.71156074143797,0,0.184,12189.3017601411,0.00097134531325886,"30107"
0.175,4.23866133991535,5.58808711863223,0,0.19,NA,0,"30109"
0.16,4.01253733724367,5.73636534367713,74.9,0.187,9697.59215359736,0.00399650604860421,"30111"
0.149,3.83050626557624,4.89761648800336,27.1,0.152,7989.28067374413,0.00406097914719438,"31001"
0.138,3.7115176868686,4.80850761929903,0,0.154,5812.37094316883,0.00047778308647873,"31003"
0.148,3.61289868311627,4.67777049445941,0,0.151,NA,0,"31005"
0.133,3.3900004203612,4.4982946929655,NA,0.134,NA,0,"31007"
0.16,3.88789034600361,4.75272165739074,0,0.163,NA,0,"31009"
0.152,3.71691517878503,4.55303366872544,NA,0.159,6358.80153383084,0.00037133308577794,"31011"
0.151,3.9582498333265,4.91545655884006,NA,0.157,9209.60173449347,0.001886080724255,"31013"
0.153,3.7453925915764,4.60020040630084,0,0.157,9953.15846124571,NA,"31015"
0.15,3.82476774620759,4.75789782807509,NA,0.151,10800.9396723945,0.00034387895460797,"31017"
0.177,3.78570633596762,4.72953958307429,40,0.163,5530.05824234323,0.00419158108027573,"31019"
0.152,3.77767705463425,4.82072201218771,NA,0.152,12043.817610271,0.00014905351021016,"31021"
0.128,3.55981893658574,4.39629706255381,NA,0.143,5601.98737043859,0.00011842728564661,"31023"
0.13,3.39898472441714,4.81829675657823,NA,0.142,7015.15807778866,0.00051819224932449,"31025"
0.137,3.38229151259338,4.48348382316587,NA,0.148,5345.27944717522,0.00012004801920768,"31027"
0.176,3.83925208000009,4.7219334067621,NA,0.161,7214.30439102616,NA,"31029"
0.184,3.82128235919948,4.74675928781634,NA,0.172,9393.2397228143,0.00036643459142543,"31031"
0.152,3.84178878655568,4.88442046391277,NA,0.152,10904.8043110648,0.00115437086787701,"31033"
0.159,3.68986478441485,4.54558234072483,NA,0.161,5142.0859481078,0.00016452780519907,"31035"
0.217,4.13933887418349,4.31553672269868,NA,0.152,4195.2048223911,NA,"31037"
0.154,3.47380604265676,4.51755347650902,NA,0.154,6610.67199707543,0.00077916295636687,"31039"
0.155,3.69895174545356,4.3241106837433,57.2,0.156,8242.97730333099,0.00105162523900574,"31041"
0.209,3.84016107052988,4.39818711495199,NA,0.156,7311.95186655773,0.00240101690127583,"31043"
0.154,3.70881391059739,4.64325911169435,0,0.158,9705.71937289916,0.00294550810014728,"31045"
0.202,4.08149351091621,4.41540229025616,36.5,0.155,7719.66064465637,0.00150640220938991,"31047"
0.144,3.68827342566275,4.70601525971863,0,0.149,7402.39271663835,NA,"31049"
0.168,3.89746847323957,4.63995457152544,NA,0.158,5812.18381490485,0.00018034265103697,"31051"
0.16,3.61216708466252,4.30378284099217,42.5,0.151,8617.1535312805,0.00183273589736679,"31053"
0.156,3.57009917935328,4.7612084398126,95.5,0.144,7599.3089494423,0.00465805595820912,"31055"
0.158,3.61064635690369,4.75666747767263,0,0.163,7919.1984316857,NA,"31057"
0.141,3.52863765016431,4.62005290019762,NA,0.155,5978.31606823301,0.00306527226830148,"31059"
0.161,3.9365502513447,4.89065190788869,NA,0.165,13659.2705626103,0.00068894247330347,"31061"
0.161,3.72213390105297,4.60657017281078,NA,0.162,8825.12165404183,0.00039138943248532,"31063"
0.17,3.80006325744368,4.78620529651751,NA,0.159,8966.30175625503,0.00043440486533449,"31065"
0.165,3.90510261175215,4.99215432899753,NA,0.163,7953.9101732672,0.00185048112509252,"31067"
0.195,4.18459869798366,4.83153696235337,0,0.172,8538.58685680351,0.00054141851651326,"31069"
0.127,3.40784429108389,4.57926100608129,NA,0.144,8125.13743697515,NA,"31071"
0.145,3.49353232125803,4.51893145670852,0,0.152,9781.95753668496,0.00054824561403508,"31073"
0.123,3.66682882935387,4.62408900390752,0,0.136,NA,0,"31075"
0.145,3.77056174070794,4.83121194237516,0,0.157,6009.02099838955,NA,"31077"
0.175,3.91128655750804,4.66159653786553,71.7,0.154,7360.4509082148,0.0038077413317414,"31079"
0.133,3.53343895951891,4.4945035837663,0,0.146,6028.34987900505,0.00117195823567015,"31081"
0.138,3.53144999574536,4.65953656704728,0,0.152,8061.62143446507,NA,"31083"
0.173,3.91939483335101,4.89637187419247,0,0.159,NA,0,"31085"
0.166,3.88523878620123,4.79467088915194,NA,0.164,7454.5640211649,NA,"31087"
0.153,3.57927011376775,4.48796696779276,NA,0.152,6597.79630198669,0.00199024778584934,"31089"
0.153,3.70107169497156,4.56898030139389,0,0.163,NA,0,"31091"
0.139,3.58006487055378,4.66270403866091,NA,0.152,5022.43065624346,0.00045934772622875,"31093"
0.161,3.80335355441796,4.8124840855766,NA,0.156,7589.90391391732,0.00055741360089186,"31095"
0.15,3.56649359939859,4.34542251491713,0,0.136,7994.94714971874,0.00018811136192626,"31097"
0.155,3.5757925645314,4.73503591776396,NA,0.158,6257.98629020563,0.0004495055439017,"31099"
0.149,3.81973901838014,4.5470095189862,NA,0.151,9725.72526520449,0.00120787534726416,"31101"
0.145,4.04935000447966,4.80539680671215,0,0.15,NA,0,"31103"
