"fips","year","CDCW_crude_death_rate"
47017,2010,1335.8
47017,2011,1514.6
47017,2012,1338.5
47017,2013,1374.8
47017,2014,1476.9
47017,2015,1705.5
47017,2016,1463
47017,2017,1572.1
47019,2009,1162.4
47019,2010,1107.6
47019,2011,1103.4
47019,2012,1114.1
47019,2013,1273.2
47019,2014,1195.4
47019,2015,1221.5
47019,2016,1318.5
47019,2017,1283.5
47021,2009,865.5
47021,2010,864.3
47021,2011,918.7
47021,2012,954.9
47021,2013,942
47021,2014,872.6
47021,2015,1112.2
47021,2016,1030.6
47021,2017,1073.6
47023,2009,925
47023,2010,1033.2
47023,2011,1026.8
47023,2012,978.4
47023,2013,975.7
47023,2014,1288.9
47023,2015,1013.1
47023,2016,1088.6
47023,2017,1057.3
47025,2009,1229.1
47025,2010,1102
47025,2011,1327.2
47025,2012,1336
47025,2013,1308.6
47025,2014,1411.7
47025,2015,1378.2
47025,2016,1457.9
47025,2017,1360.4
47027,2009,1213.3
47027,2010,1361.1
47027,2011,1520.4
47027,2012,1645.4
47027,2013,1312.1
47027,2014,1236.3
47027,2015,1660
47027,2016,1586.7
47027,2017,1557.8
47029,2009,1242.6
47029,2010,1135.7
47029,2011,1271.7
47029,2012,1377.5
47029,2013,1398
47029,2014,1495.4
47029,2015,1456.1
47029,2016,1496.4
47029,2017,1549.7
47031,2009,1149.3
47031,2010,1132.7
47031,2011,1194
47031,2012,1242
47031,2013,1238.8
47031,2014,1176.7
47031,2015,1243.6
47031,2016,1227.1
47031,2017,1311.9
47033,2009,1242
47033,2010,1199.8
47033,2011,1230
47033,2012,1162.6
47033,2013,1309
47033,2014,1070.4
47033,2015,1273.9
47033,2016,1290.7
47033,2017,1492.4
47035,2009,1230.4
47035,2010,1229.2
47035,2011,1313.7
47035,2012,1350.2
47035,2013,1362.5
47035,2014,1405.5
47035,2015,1425.4
47035,2016,1386.1
47035,2017,1477.7
47037,2009,794.7
47037,2010,794.2
47037,2011,764.5
47037,2012,768.9
47037,2013,772.1
47037,2014,774.1
47037,2015,772.1
47037,2016,793.8
47037,2017,795.5
47039,2009,1596.1
47039,2010,1454.5
47039,2011,1343.4
47039,2012,1456.4
47039,2013,1234.9
47039,2014,1774.4
47039,2015,1423.7
47039,2016,1537.9
47039,2017,1557.3
47041,2009,1201.9
47041,2010,1255.1
47041,2011,1182.8
47041,2012,1232.7
47041,2013,1330.6
47041,2014,1256
47041,2015,1209.5
47041,2016,1317.1
47041,2017,1299.6
47043,2009,866.7
47043,2010,964.4
47043,2011,1008.4
47043,2012,930.9
47043,2013,1022.6
47043,2014,1002.5
47043,2015,1099.3
47043,2016,1142.4
47043,2017,1123.9
47045,2009,1084.9
47045,2010,1072.1
47045,2011,1133.7
47045,2012,1063.9
47045,2013,1185.5
47045,2014,1112.4
47045,2015,1129.5
47045,2016,1371.1
47045,2017,1318.6
47047,2009,877.9
47047,2010,968.4
47047,2011,799.7
47047,2012,778.6
47047,2013,943.4
47047,2014,1030.5
47047,2015,1064.7
47047,2016,1139.2
47047,2017,1024.1
47049,2009,1240.6
47049,2010,1247.3
47049,2011,1182
47049,2012,1254.2
47049,2013,1507.6
47049,2014,1187.3
47049,2015,1445.6
47049,2016,1436.3
47049,2017,1455.7
47051,2009,1067.1
47051,2010,1110.8
47051,2011,1151.1
47051,2012,1226.3
47051,2013,1230.3
47051,2014,1159.4
47051,2015,1228
47051,2016,1220.6
47051,2017,1262.8
47053,2009,1284.9
47053,2010,1366.7
47053,2011,1359.8
47053,2012,1356.1
47053,2013,1288
47053,2014,1319.9
47053,2015,1364.4
47053,2016,1485.8
47053,2017,1364.3
47055,2009,1121.4
47055,2010,1132.8
47055,2011,1231.8
47055,2012,1179.8
47055,2013,1356.7
47055,2014,1168
47055,2015,1216.1
47055,2016,1238.6
47055,2017,1387.7
47057,2009,1083.8
47057,2010,1147.5
47057,2011,1111.3
47057,2012,1101
47057,2013,1312.7
47057,2014,1211.5
47057,2015,1273.7
47057,2016,1239.6
47057,2017,1278.9
47059,2009,1149.2
47059,2010,1194.2
47059,2011,1243.2
47059,2012,1236.6
47059,2013,1221.7
47059,2014,1267.3
47059,2015,1290.5
47059,2016,1399.1
47059,2017,1441.7
47061,2009,1263
47061,2010,1379.3
47061,2011,1513.5
47061,2012,1582.4
47061,2013,1563.2
47061,2014,1460
47061,2015,1428.5
47061,2016,1680.5
47061,2017,1758.9
47063,2009,1041.2
47063,2010,1135.2
47063,2011,1070.4
47063,2012,1093.3
47063,2013,1238.2
47063,2014,1273.9
47063,2015,1171.9
47063,2016,1194.6
47063,2017,1225.9
47065,2009,956.8
47065,2010,927.6
47065,2011,987.5
47065,2012,953.3
47065,2013,986.9
47065,2014,977.7
47065,2015,981.9
47065,2016,992.6
47065,2017,1048.9
47067,2009,1418.4
47067,2010,1334.5
47067,2011,1603.1
47067,2012,1294.6
47067,2013,1482.3
47067,2014,1592.3
47067,2015,1719.4
47067,2016,1429.2
47067,2017,1697
47069,2009,1010.4
47069,2010,1086.1
47069,2011,1099.4
47069,2012,1006.3
47069,2013,1110
47069,2014,1093.8
47069,2015,1104.8
47069,2016,1328.9
47069,2017,1265.4
47071,2009,1221
47071,2010,1221.9
47071,2011,1321.8
47071,2012,1391.1
47071,2013,1540.3
47071,2014,1526.9
47071,2015,1479.3
47071,2016,1491.5
47071,2017,1586.3
47073,2009,1132.7
47073,2010,1090.9
47073,2011,1205.2
47073,2012,1143.4
47073,2013,1139.1
47073,2014,1334.3
47073,2015,1298
47073,2016,1301.2
47073,2017,1280.6
47075,2009,1071
47075,2010,1038
47075,2011,985.4
47075,2012,1096.5
47075,2013,949.3
47075,2014,1055.8
47075,2015,1109.7
47075,2016,1181.9
47075,2017,1291.8
47077,2009,1092
47077,2010,1127.2
47077,2011,1078.4
47077,2012,1170.5
47077,2013,1080.3
47077,2014,1138.9
47077,2015,1327.9
47077,2016,1240
47077,2017,1264.8
47079,2009,1439.5
47079,2010,1401.2
47079,2011,1366.2
47079,2012,1450.2
47079,2013,1437.4
47079,2014,1347.7
47079,2015,1490
47079,2016,1485.6
47079,2017,1417.6
47081,2009,996.1
47081,2010,1012.6
47081,2011,1126.8
47081,2012,1100.5
47081,2013,1042.6
47081,2014,1148.3
47081,2015,1137
47081,2016,1210.1
47081,2017,1190.5
47083,2009,1098.5
47083,2010,1174.9
47083,2011,1272.1
47083,2012,1283.7
47083,2013,1398.9
47083,2014,1161.2
47083,2015,1349.9
47083,2016,1561.3
47083,2017,1461.1
47085,2009,1185.3
47085,2010,1143.6
47085,2011,1299.4
47085,2012,1253.1
47085,2013,1381.4
47085,2014,1251.7
47085,2015,1389.6
47085,2016,1253.6
47085,2017,1504
47087,2009,1343.3
47087,2010,1245.9
47087,2011,1196
47087,2012,1389.7
47087,2013,1328.5
47087,2014,1253.5
47087,2015,1590.1
47087,2016,1253.7
47087,2017,1353.1
47089,2009,1082.1
47089,2010,1062.1
47089,2011,1093.6
47089,2012,1124.7
47089,2013,1039.8
47089,2014,1025.1
47089,2015,1207.7
47089,2016,1173.1
47089,2017,1269.4
47091,2009,1131.7
47091,2010,1129.1
47091,2011,1020.2
47091,2012,1193.7
47091,2013,1296.1
47091,2014,1220.7
47091,2015,1295.6
47091,2016,1408.1
47091,2017,1447.1
47093,2009,892.3
47093,2010,917.1
47093,2011,915.5
47093,2012,931.8
47093,2013,900.3
47093,2014,997.9
47093,2015,959.2
47093,2016,967.5
47093,2017,992.1
47095,2009,1358.3
47095,2010,1149.1
47095,2011,1349.8
47095,2012,1066.3
47095,2013,1164.1
47095,2014,1349.8
47095,2015,1320
47095,2016,1441.8
47095,2017,1392.6
47097,2009,918.9
47097,2010,963.5
47097,2011,937
47097,2012,992.1
47097,2013,1007.4
47097,2014,1040.8
47097,2015,1065.5
47097,2016,1228.8
47097,2017,1266.1
47099,2009,1120.8
47099,2010,1139.3
47099,2011,1142.1
47099,2012,1216.6
47099,2013,1186
47099,2014,1234.8
47099,2015,1292.2
47099,2016,1225.6
47099,2017,1341.1
47101,2009,993.5
47101,2010,1093.7
47101,2011,1194.2
47101,2012,1042.4
47101,2013,1346
47101,2014,1259.9
47101,2015,1273.8
47101,2016,1209.7
47101,2017,1362.7
47103,2009,1140.7
47103,2010,1196
47103,2011,1139.7
47103,2012,1247.6
47103,2013,1103.1
47103,2014,1201.1
47103,2015,1229.9
47103,2016,1295.9
47103,2017,1217.7
47105,2009,995
47105,2010,1031.8
47105,2011,1072.4
47105,2012,1263.2
47105,2013,1290.4
47105,2014,1215.3
47105,2015,1222.4
47105,2016,1319.6
47105,2017,1305.8
47107,2009,1135.1
47107,2010,1203.5
47107,2011,1218.9
47107,2012,1188.6
47107,2013,1272.4
47107,2014,1333.9
47107,2015,1244.3
47107,2016,1307.5
47107,2017,1293.6
47109,2009,1256.7
47109,2010,1430.5
47109,2011,1191.8
47109,2012,1245.2
47109,2013,1323.6
47109,2014,1343.9
47109,2015,1434.8
47109,2016,1480.6
47109,2017,1503.6
47111,2009,1148.8
47111,2010,1092.2
47111,2011,1120.7
47111,2012,1177.9
47111,2013,1220.2
47111,2014,1243.3
47111,2015,1216.7
47111,2016,1095.9
47111,2017,1121.3
47113,2009,862.6
47113,2010,932.9
47113,2011,861
47113,2012,934.6
47113,2013,910.5
47113,2014,988
47113,2015,1045
47113,2016,1073.1
47113,2017,1171.6
47115,2009,1112.2
47115,2010,1129.7
47115,2011,1105.5
47115,2012,1177.1
47115,2013,1381.5
47115,2014,1147.6
47115,2015,1284.8
47115,2016,1378
47115,2017,1350.9
47117,2009,1003.2
47117,2010,999.4
47117,2011,1071.9
47117,2012,887.2
47117,2013,1037.6
47117,2014,975.4
47117,2015,1125.1
47117,2016,1106.1
47117,2017,1071.9
47119,2009,976.6
47119,2010,898
47119,2011,933.6
47119,2012,912.3
47119,2013,999.3
47119,2014,1020.9
47119,2015,1007.3
47119,2016,1084.7
47119,2017,1041.6
47121,2009,1021
47121,2010,1472
47121,2011,1175.8
47121,2012,1316.5
47121,2013,1261.9
47121,2014,1281.9
47121,2015,1352.5
47121,2016,1449.4
47121,2017,1367.3
47123,2009,1028.4
47123,2010,1109.6
47123,2011,1138.5
47123,2012,1063.5
47123,2013,1098
47123,2014,1145.2
47123,2015,1243.1
47123,2016,1244.3
47123,2017,1219.7
47125,2009,631.9
47125,2010,612.8
47125,2011,584.9
47125,2012,607.7
47125,2013,595.3
47125,2014,601.2
47125,2015,640.4
47125,2016,637.6
47125,2017,672.4
47127,2009,868.3
47127,2010,974.5
47127,2011,1138.7
47127,2012,1072.7
47127,2013,1015.7
47127,2014,1044.5
47127,2015,1075.6
47127,2016,933.1
47127,2017,1174.8
47129,2009,980.2
47129,2010,1059.7
47129,2011,984.5
47129,2012,953
47129,2013,1086
47129,2014,1043.4
47129,2015,1153.6
47129,2016,1164.5
47129,2017,1192.5
47131,2009,1270.8
47131,2010,1109.8
47131,2011,1286.6
47131,2012,1343.3
47131,2013,1275.3
47131,2014,1263.7
47131,2015,1220.7
47131,2016,1138.1
47131,2017,1276.9
47133,2009,1296.2
47133,2010,1209.1
47133,2011,1172.8
47133,2012,1315.9
47133,2013,1422.4
47133,2014,1198.5
47133,2015,1283.4
47133,2016,1405.8
47133,2017,1476.5
47135,2009,1133.6
47135,2010,1137.1
47135,2011,1304.1
47135,2012,1208.7
47135,2013,1512.3
47135,2014,1431.9
47135,2015,1652.2
47135,2016,1557
47135,2017,1529.8
47137,2009,1019.4
47137,2010,965.1
47137,2011,1483.8
47137,2012,1509.8
47137,2013,1355.6
47137,2014,1229.5
47137,2015,1321.4
47137,2016,1458.6
47137,2017,1517.8
47139,2009,1195.5
47139,2010,1200.6
47139,2011,1287.3
47139,2012,1456.3
47139,2013,1336.1
47139,2014,1117.8
47139,2015,1407
47139,2016,1264
47139,2017,1509.8
47141,2009,941.6
47141,2010,930.6
47141,2011,948.5
47141,2012,1037.8
47141,2013,1090.8
47141,2014,1066.5
47141,2015,1175
47141,2016,1119.4
47141,2017,1019.6
47143,2009,1072
47143,2010,1106.6
47143,2011,1047.4
47143,2012,1125.7
47143,2013,1082.6
47143,2014,1289.8
47143,2015,1352.8
47143,2016,1282.3
47143,2017,1330.6
47145,2009,1223.2
47145,2010,1273.5
47145,2011,1233.3
47145,2012,1258.7
47145,2013,1432.7
47145,2014,1319.5
47145,2015,1383.8
47145,2016,1378.7
47145,2017,1455.6
47147,2009,831.4
47147,2010,853.9
47147,2011,919.4
47147,2012,950.2
47147,2013,859.3
47147,2014,932.7
47147,2015,953.8
47147,2016,1013.5
47147,2017,998.9
47149,2009,562.4
47149,2010,591.4
47149,2011,593.9
47149,2012,611.4
47149,2013,569.3
47149,2014,585
47149,2015,625.9
47149,2016,629.7
47149,2017,669.7
47151,2009,1144.4
47151,2010,989.7
47151,2011,1236.5
47151,2012,1240.2
47151,2013,1253.7
47151,2014,1300.8
47151,2015,1234.6
47151,2016,1207.5
47151,2017,1346.1
47153,2009,1039.8
47153,2010,1013.3
47153,2011,1024.7
47153,2012,1137.1
47153,2013,1055.8
47153,2014,1149.3
47153,2015,1174.8
47153,2016,1074
47153,2017,1079
47155,2009,933.8
47155,2010,1006.8
47155,2011,941.3
47155,2012,1001
47155,2013,1021.7
47155,2014,1073.5
47155,2015,1064.1
47155,2016,1099.6
47155,2017,1121.5
47157,2009,813.1
47157,2010,814.4
47157,2011,797.8
47157,2012,820.5
47157,2013,845.4
47157,2014,842.9
47157,2015,878.6
47157,2016,869.8
47157,2017,882.6
47159,2009,1051
47159,2010,1142.6
47159,2011,1185.4
47159,2012,1167.4
47159,2013,1137.7
47159,2014,1083.7
47159,2015,953.6
47159,2016,1079.9
47159,2017,972.7
47161,2009,1282.7
47161,2010,1200.8
47161,2011,1258.9
47161,2012,1165.7
47161,2013,1204.9
47161,2014,1310.3
47161,2015,1161.5
47161,2016,1236.5
47161,2017,1093.2
47163,2009,1106.2
47163,2010,1226.9
47163,2011,1266.7
47163,2012,1326.6
47163,2013,1266.3
47163,2014,1313
47163,2015,1348.9
47163,2016,1284.9
47163,2017,1387.1
47165,2009,817.9
47165,2010,787.5
47165,2011,810.7
47165,2012,799.4
47165,2013,834.9
47165,2014,826.3
47165,2015,841.5
47165,2016,882.5
47165,2017,926.2
47167,2009,844.5
47167,2010,816.9
47167,2011,819
47167,2012,792.5
47167,2013,862.2
47167,2014,908.8
47167,2015,1008.6
47167,2016,1022.8
47167,2017,1000.6
47169,2009,1002.4
47169,2010,1257.9
47169,2011,1061.9
47169,2012,1347
47169,2013,932.5
47169,2014,1312.2
47169,2015,1243.5
47169,2016,1342
47169,2017,952.1
47171,2009,1388.4
47171,2010,1359.7
47171,2011,1405.9
47171,2012,1327.1
47171,2013,1659.1
47171,2014,1503.1
47171,2015,1539.8
47171,2016,1602.8
47171,2017,1633
47173,2009,967.5
47173,2010,873.9
47173,2011,1088.5
47173,2012,1108.4
47173,2013,1130.8
47173,2014,1224.3
47173,2015,1260.5
47173,2016,1065.8
47173,2017,1208.7
47175,2009,758.1
47175,2010,1081.5
47175,2011,1057.8
47175,2012,1226
47175,2013,1289.6
47175,2014,1242.7
47175,2015,1250.7
47175,2016,1740.2
47175,2017,1236.5
47177,2009,1072.8
47177,2010,1169.7
47177,2011,1217.2
47177,2012,1091.9
47177,2013,1273.6
47177,2014,1138.4
47177,2015,1226.7
47177,2016,1298.3
47177,2017,1234.9
47179,2009,958.2
47179,2010,994.5
47179,2011,1055.9
47179,2012,1085.6
47179,2013,1090.4
47179,2014,1073.3
47179,2015,1114
47179,2016,1104.8
47179,2017,1216.7
47181,2009,1161.4
47181,2010,1075.1
47181,2011,997
47181,2012,1135.6
47181,2013,1180.7
47181,2014,1312.6
47181,2015,1259.9
47181,2016,1280.4
47181,2017,1380.9
47183,2009,1030.7
47183,2010,1022.2
47183,2011,1072
47183,2012,1092.2
47183,2013,1097.2
47183,2014,1032.8
47183,2015,1163.1
47183,2016,1175.9
47183,2017,1163.9
47185,2009,1151.7
47185,2010,1238.3
47185,2011,1388.2
47185,2012,1418.6
47185,2013,1333.6
47185,2014,1353.6
47185,2015,1429.1
47185,2016,1414.5
47185,2017,1371.8
47187,2009,468.6
47187,2010,515.3
47187,2011,518.1
47187,2012,525.1
47187,2013,500.8
47187,2014,518.5
47187,2015,557.9
47187,2016,554.1
47187,2017,592.7
47189,2009,737.9
47189,2010,747.4
47189,2011,782.9
47189,2012,764.1
47189,2013,815.9
47189,2014,847.8
47189,2015,809.1
47189,2016,819.4
47189,2017,804.7
48001,2009,1051.2
48001,2010,1034.9
48001,2011,1118.2
48001,2012,1062
48001,2013,1106.4
48001,2014,1147
48001,2015,1137.5
48001,2016,1127.6
48001,2017,1195
48003,2009,787.6
48003,2010,892.7
48003,2011,744.6
48003,2012,862.4
48003,2013,642.9
48003,2014,709.5
48003,2015,762.2
48003,2016,613.7
48003,2017,869
48005,2009,985.7
48005,2010,975
48005,2011,953.6
48005,2012,988.6
48005,2013,974.4
48005,2014,989.2
48005,2015,988
48005,2016,1033.1
48005,2017,1052.3
48007,2009,1382.5
48007,2010,1330
48007,2011,1356.2
48007,2012,1452.7
48007,2013,1449.3
48007,2014,1293.4
48007,2015,1416.2
48007,2016,1318
48007,2017,1396.1
48009,2009,720.4
48009,2010,883.6
48009,2011,803
48009,2012,824.3
48009,2013,898.5
48009,2014,908
48009,2015,1044.2
48009,2016,1149
48009,2017,999
48011,2009,1517.5
48011,2010,1420.3
48011,2011,1348.5
48011,2012,2006.2
48011,2013,1231.4
48011,2014,1534.5
48011,2015,1951.7
48011,2016,1439.2
48011,2017,1383.7
48013,2009,788.8
48013,2010,810.5
48013,2011,827.1
48013,2012,770.8
48013,2013,864.2
48013,2014,847.7
48013,2015,842.4
48013,2016,774.6
48013,2017,833
48015,2009,1005.2
48015,2010,904.4
48015,2011,921
48015,2012,905
48015,2013,873.6
48015,2014,961.7
48015,2015,923.5
48015,2016,964.4
48015,2017,953.5
48017,2009,808.5
48017,2010,907.2
48017,2011,745.1
48017,2012,911.6
48017,2013,857.5
48017,2014,882.8
48017,2015,693.5
48017,2016,1044.4
48017,2017,720.6
48019,2009,849.5
48019,2010,903.1
48019,2011,1017.6
48019,2012,881.3
48019,2013,990.2
48019,2014,1081.8
48019,2015,1039.1
48019,2016,987.3
48019,2017,1176.7
48021,2009,758.3
48021,2010,728
48021,2011,773.5
48021,2012,779.8
48021,2013,828.2
48021,2014,851.8
48021,2015,824.6
48021,2016,848.5
48021,2017,825.9
48023,2009,1449.3
48023,2010,1851.9
48023,2011,1390
48023,2012,1987.3
48023,2013,1660.2
48023,2014,1364.1
48023,2015,1686
48023,2016,1785.2
48023,2017,1871
48025,2009,659.1
48025,2010,775.2
48025,2011,726
48025,2012,682.5
48025,2013,768.3
48025,2014,751.6
48025,2015,824.4
48025,2016,760.3
48025,2017,859.9
48027,2009,595.9
48027,2010,615.3
48027,2011,593.9
48027,2012,582.6
48027,2013,610.7
48027,2014,631
48027,2015,679.5
48027,2016,635.7
48027,2017,635.1
48029,2009,647.8
48029,2010,652.7
48029,2011,652.3
48029,2012,666.3
48029,2013,680.3
48029,2014,673
48029,2015,685
48029,2016,685.2
48029,2017,678
48031,2009,1076.1
48031,2010,1133.7
48031,2011,1028.3
48031,2012,1004.2
48031,2013,951.2
48031,2014,989.6
48031,2015,1108.7
48031,2016,1185
48031,2017,1032.2
48033,2009,NA
48033,2010,NA
48033,2011,NA
48033,2012,NA
48033,2013,NA
48033,2014,NA
48033,2015,NA
48033,2016,NA
48033,2017,NA
48035,2009,1305.3
48035,2010,1306.8
48035,2011,1371.1
48035,2012,1368.3
48035,2013,1349.8
48035,2014,1512.9
48035,2015,1252
48035,2016,1425.7
48035,2017,1396.9
48037,2009,1025.7
48037,2010,1067.4
48037,2011,995.8
48037,2012,1067.1
48037,2013,1108.2
48037,2014,1029.2
48037,2015,1157.5
48037,2016,1016.4
48037,2017,1136
48039,2009,611.2
48039,2010,604.2
48039,2011,621.9
48039,2012,629.7
48039,2013,664.4
48039,2014,666.6
48039,2015,623.7
48039,2016,674.2
48039,2017,667.7
48041,2009,451.3
48041,2010,434.7
48041,2011,423
48041,2012,425.1
48041,2013,461.7
48041,2014,479.6
48041,2015,495.7
48041,2016,435.1
48041,2017,441.1
48043,2009,684.8
48043,2010,1072.4
48043,2011,852.3
48043,2012,676.3
48043,2013,624.6
48043,2014,719.5
48043,2015,896.7
48043,2016,967.4
48043,2017,931.8
48045,2009,NA
48045,2010,1221.7
48045,2011,NA
48045,2012,NA
48045,2013,NA
48045,2014,1367.2
48045,2015,1328.9
48045,2016,1696.1
48045,2017,NA
48047,2009,1000.4
48047,2010,1176.8
48047,2011,1093.9
48047,2012,1019.4
48047,2013,1368
48047,2014,1237.1
48047,2015,1258.6
48047,2016,956.5
48047,2017,1009
48049,2009,1150
48049,2010,1320
48049,2011,1204.6
48049,2012,1184.4
48049,2013,1332.5
48049,2014,1282.8
48049,2015,1359
48049,2016,1314.3
48049,2017,1324.5
48051,2009,1153.7
48051,2010,983.3
48051,2011,1147.8
48051,2012,1249.2
48051,2013,1112.5
48051,2014,1234.6
48051,2015,1231.4
48051,2016,1385.1
48051,2017,1315.9
48053,2009,955.2
48053,2010,970.8
48053,2011,969.5
48053,2012,998.9
48053,2013,985.8
48053,2014,1094.7
48053,2015,1165.8
48053,2016,1057.5
48053,2017,1064
48055,2009,798.3
48055,2010,780.2
48055,2011,754.4
48055,2012,730.6
48055,2013,785.1
48055,2014,879.2
48055,2015,794.6
48055,2016,799.3
48055,2017,876.3
48057,2009,925.8
48057,2010,855.9
48057,2011,862.8
48057,2012,985.7
48057,2013,903.4
48057,2014,940.5
48057,2015,904.3
48057,2016,924.2
48057,2017,979.6
48059,2009,1240
48059,2010,1247.8
48059,2011,1035.9
48059,2012,1265.1
48059,2013,1227.4
48059,2014,1332.1
48059,2015,1320.4
48059,2016,1353.1
48059,2017,1247.7
48061,2009,561.3
48061,2010,588.1
48061,2011,574.2
48061,2012,584.3
48061,2013,604.4
48061,2014,634.2
48061,2015,636.5
48061,2016,646.2
48061,2017,645.9
48063,2009,1124.2
48063,2010,1032.2
48063,2011,1289.6
48063,2012,1164.8
48063,2013,1144
48063,2014,1141
48063,2015,1040.8
48063,2016,1212.4
48063,2017,1065.7
48065,2009,1125.4
48065,2010,938.2
48065,2011,1118.4
48065,2012,1169.4
48065,2013,1214.6
48065,2014,964.6
48065,2015,971.7
48065,2016,957.6
48065,2017,1326.3
48067,2009,1336.8
48067,2010,1332.7
48067,2011,1232.8
48067,2012,1335.9
48067,2013,1325.4
48067,2014,1245.8
48067,2015,1378.9
48067,2016,1418.9
48067,2017,1439.4
48069,2009,763.7
48069,2010,508.6
48069,2011,677.7
48069,2012,845.2
48069,2013,797
48069,2014,886.8
48069,2015,849
48069,2016,652
48069,2017,765
48071,2009,663.2
48071,2010,624
48071,2011,720.1
48071,2012,715.5
48071,2013,747
48071,2014,671.1
48071,2015,748.8
48071,2016,704.3
48071,2017,685.3
48073,2009,1014.9
48073,2010,1010.9
48073,2011,989.4
48073,2012,1027.2
48073,2013,931.6
48073,2014,1005.9
48073,2015,1086.5
48073,2016,1070.3
48073,2017,1129.4
48075,2009,1209.1
48075,2010,809.5
48075,2011,1030.9
48075,2012,1123.9
48075,2013,972.5
48075,2014,1128.5
48075,2015,1044
48075,2016,1262.1
48075,2017,1061.3
48077,2009,1098.6
48077,2010,1116.1
48077,2011,1063.3
48077,2012,1215
48077,2013,1069.4
48077,2014,1109
48077,2015,1264.5
48077,2016,1157.7
48077,2017,1266.7
48079,2009,1069.3
48079,2010,1055.3
48079,2011,772
48079,2012,1017.7
48079,2013,1160.5
48079,2014,1090.3
48079,2015,1049.8
48079,2016,1040.9
48079,2017,876.9
48081,2009,1812.7
48081,2010,1777.1
48081,2011,1603.6
48081,2012,1578.5
48081,2013,1713.4
48081,2014,1352.2
48081,2015,1636.8
48081,2016,1715.7
48081,2017,1572.9
48083,2009,1432.3
48083,2010,1292.9
48083,2011,1437.9
48083,2012,1452.4
48083,2013,1322.7
48083,2014,1874.3
48083,2015,1595.1
48083,2016,1448.9
48083,2017,1696.3
48085,2009,384.4
48085,2010,395.4
48085,2011,403.8
48085,2012,407.1
48085,2013,420.8
48085,2014,431.7
48085,2015,438.7
48085,2016,447.9
48085,2017,454.9
48087,2009,1446.4
48087,2010,1243
48087,2011,1455.4
48087,2012,1449.3
48087,2013,1226.2
48087,2014,961.2
48087,2015,1281.2
48087,2016,1293.1
48087,2017,1004.4
48089,2009,1270.2
48089,2010,1183.3
48089,2011,1215.4
48089,2012,1410.9
48089,2013,1339.6
48089,2014,1235.6
48089,2015,1226.6
48089,2016,1251.2
48089,2017,1262.2
48091,2009,780.4
48091,2010,899.8
48091,2011,866.4
48091,2012,945.9
48091,2013,844.9
48091,2014,800.4
48091,2015,859.4
48091,2016,854.7
48091,2017,879.4
48093,2009,1380.1
48093,2010,1259.5
48093,2011,1072.6
48093,2012,1133.3
48093,2013,1314
48093,2014,1335.8
48093,2015,1399.9
48093,2016,1268.2
48093,2017,1363
48095,2009,932.3
48095,2010,758.5
48095,2011,784.1
48095,2012,773.1
48095,2013,989.4
48095,2014,839.5
48095,2015,808.6
48095,2016,724.5
48095,2017,1325
48097,2009,1041.3
48097,2010,988.6
48097,2011,994.9
48097,2012,1114
48097,2013,1052.9
48097,2014,1068.1
48097,2015,1052.8
48097,2016,1039.1
48097,2017,1000.1
48099,2009,522.3
48099,2010,541.2
48099,2011,518.9
48099,2012,508.9
48099,2013,523.7
48099,2014,591.6
48099,2015,696.7
48099,2016,617.3
48099,2017,634.1
48101,2009,1325.4
48101,2010,NA
48101,2011,NA
48101,2012,2018.8
48101,2013,2479.3
48101,2014,1484.1
48101,2015,2173.9
48101,2016,1854.5
48101,2017,1658.3
48103,2009,761.6
48103,2010,754.3
48103,2011,867
48103,2012,942.6
48103,2013,1089.5
48103,2014,747.5
48103,2015,713.2
48103,2016,559
48103,2017,865
48105,2009,775.4
48105,2010,1102.4
48105,2011,1101.6
48105,2012,881.6
48105,2013,814.3
48105,2014,891.9
48105,2015,700.8
48105,2016,952.4
48105,2017,1290.7
48107,2009,1337.3
48107,2010,1435.9
48107,2011,1034.1
48107,2012,1110
48107,2013,851.3
48107,2014,1322.3
48107,2015,1288.3
48107,2016,1101.5
48107,2017,1271.4
48109,2009,NA
48109,2010,NA
48109,2011,NA
48109,2012,NA
48109,2013,966.2
48109,2014,NA
48109,2015,NA
48109,2016,1091.9
48109,2017,NA
48111,2009,760.9
48111,2010,552
48111,2011,742.8
48111,2012,771.9
48111,2013,637.7
48111,2014,616.7
48111,2015,533.6
48111,2016,680.3
48111,2017,679.8
48113,2009,596.9
48113,2010,596.8
48113,2011,599.4
48113,2012,591.5
48113,2013,612.2
48113,2014,616.7
48113,2015,617.3
48113,2016,623.2
48113,2017,628.2
48115,2009,1011.6
48115,2010,1077.1
48115,2011,872.7
48115,2012,923.8
48115,2013,1071.7
48115,2014,1136.7
48115,2015,954.1
48115,2016,961
48115,2017,1061.4
48117,2009,890.8
48117,2010,707.2
48117,2011,734.9
48117,2012,749
48117,2013,881.3
48117,2014,760.6
48117,2015,765.1
48117,2016,796.6
48117,2017,796.3
48119,2009,1100.4
48119,2010,1510.2
48119,2011,1400.6
48119,2012,1557.5
48119,2013,1336.4
48119,2014,1641.8
48119,2015,1399.3
48119,2016,1361.5
48119,2017,1321.3
48121,2009,401.7
48121,2010,406.4
48121,2011,414.2
48121,2012,417.4
48121,2013,420.3
48121,2014,434.5
48121,2015,433.1
48121,2016,449.9
48121,2017,449.8
48123,2009,1142.3
48123,2010,1189.2
48123,2011,1224.4
48123,2012,1231.4
48123,2013,1082.8
48123,2014,1387.5
